Round: 1, Step 0
G_mean: 0.7185: 0.1821,2.2247,17.8611,117,489,22,5,66,0.8926,0.0851
G_mean: 0.7446: 0.0138,6.4007,16.7175,90,998,6,2,42,0.1763,0.0357
G_mean: 0.8368: 0.812,9.0332,6.1373,47,715,62,8,22,0.1935,0.0771
G_mean: 0.7446: 0.8994,8.6871,5.2874,110,676,6,6,42,0.9029,0.0495
G_mean: 0.7185: 0.3159,2.5984,5.7183,17,319,59,10,83,0.569,0.0827
G_mean: 0.7446: 0.5424,5.2585,5.1967,200,671,19,6,41,0.7395,0.0347
G_mean: 0.7382: 0.439,3.3545,15.3525,177,692,49,7,43,0.6314,0.0131
G_mean: 0.8415: 0.8604,8.872,4.0718,75,500,54,7,41,0.7118,0.0218
G_mean: 0.7759: 0.933,4.2964,6.397,64,341,62,9,91,0.1284,0.0269
G_mean: 0.0000: 0.0158,9.5525,6.2329,230,937,40,8,44,0.2965,0.0533
G_mean: 0.1127: 0.2598,3.1973,17.2444,239,563,81,4,67,0.6516,0.0282
G_mean: 0.7890: 0.859,8.2019,16.1389,98,578,22,3,47,0.1145,0.0529
G_mean: 0.7051: 0.0254,7.5128,12.3143,264,171,30,3,41,0.1595,0.0151
G_mean: 0.9468: 0.9394,7.5743,2.3577,15,433,70,3,99,0.4601,0.0593
G_mean: 0.8618: 0.5088,3.2904,3.0435,80,355,38,5,74,0.0624,0.0035
G_mean: 0.8436: 0.9374,8.0838,14.172,90,513,44,9,86,0.4616,0.0467
G_mean: 0.7448: 0.1283,8.4722,8.9917,291,436,87,6,78,0.9898,0.0291
G_mean: 0.0000: 0.6291,1.1758,1.7661,289,119,96,9,88,0.7307,0.057
G_mean: 0.7022: 0.7966,4.0565,10.406,96,122,42,3,18,0.834,0.0523
G_mean: 0.7382: 0.7117,9.38,19.5759,53,438,44,8,87,0.2664,0.065
G_mean: 0.6981: 0.6497,8.0302,11.8249,219,88,5,8,89,0.2763,0.0894
G_mean: 0.3420: 0.8381,9.7083,19.5971,288,575,26,9,97,0.7721,0.0628
G_mean: 0.7257: 0.7586,5.6507,15.4853,109,36,39,9,50,0.4845,0.0374
G_mean: 0.2670: 0.8416,4.3606,3.3197,219,390,68,8,48,0.1011,0.0234
G_mean: 0.0000: 0.4329,7.5759,2.25,295,135,21,4,73,0.7239,0.0821
G_mean: 0.7382: 0.9563,7.2409,15.3012,74,562,62,9,20,0.0464,0.0812
G_mean: 0.7382: 0.237,8.9787,15.4227,254,493,27,3,19,0.6822,0.0281
G_mean: 0.7385: 0.9487,6.9257,5.4759,159,583,81,7,29,0.6867,0.0476
G_mean: 0.3610: 0.483,6.7855,7.0104,264,653,39,10,30,0.5613,0.0872
G_mean: 0.7352: 0.2202,9.3212,5.22,78,141,12,4,52,0.3461,0.061
