Round: 7, Step 0
G_mean: 0.5586: 0.0132,8.6211,4.3253,24,31,86,6,74,0.5841,0.0932
G_mean: 0.0000: 0.7678,1.2625,11.7598,273,138,64,9,36,0.1363,0.0985
G_mean: 0.0000: 0.9687,8.8909,8.4287,235,935,50,9,57,0.804,0.0644
G_mean: 0.9428: 0.3854,3.9916,3.3056,24,928,10,5,17,0.6776,0.0999
G_mean: 0.0000: 0.5376,6.9567,4.9827,239,550,90,4,97,0.1744,0.0021
G_mean: 0.1066: 0.8022,7.8833,12.9161,184,373,82,7,79,0.6454,0.0993
G_mean: 0.9090: 0.8787,8.1946,18.3871,251,613,70,2,78,0.5909,0.069
G_mean: 0.0000: 0.5048,4.9697,13.4425,263,685,6,1,1,0.2762,0.0384
G_mean: 0.0000: 0.6553,9.502,15.4021,114,789,40,8,56,0.8855,0.0642
G_mean: 0.5706: 0.7054,8.3796,12.9931,160,264,56,1,83,0.9718,0.0426
G_mean: 0.5849: 0.7597,6.6961,10.63,192,342,46,7,74,0.9681,0.0204
G_mean: 0.0000: 0.997,7.2032,16.1191,213,844,5,8,29,0.5305,0.0226
G_mean: 0.9819: 0.6121,8.7425,12.5803,41,783,5,6,31,0.7244,0.0163
G_mean: 0.4812: 0.8644,3.0966,6.4141,227,71,81,5,99,0.1969,0.0398
G_mean: 0.4183: 0.6779,9.6377,3.8922,217,76,91,8,76,0.098,0.0355
G_mean: 0.1321: 0.1912,2.6589,17.0213,200,823,79,8,91,0.9392,0.0407
G_mean: 0.0000: 0.3471,4.5295,16.1734,278,226,79,2,67,0.8468,0.0038
G_mean: 0.5727: 0.662,3.0805,16.9102,55,264,60,6,23,0.8681,0.0073
G_mean: 0.8672: 0.7948,7.4842,2.6534,11,603,5,9,39,0.8005,0.0438
G_mean: 0.3539: 0.9813,1.2874,18.2624,198,55,39,9,28,0.1679,0.0829
G_mean: 0.6980: 0.0571,8.2269,2.116,56,203,50,8,63,0.1086,0.0942
G_mean: 0.6124: 0.6652,6.9983,10.1,125,511,39,4,69,0.961,0.0043
G_mean: 0.9058: 0.8777,8.8098,3.4954,113,455,75,3,37,0.5033,0.0061
G_mean: 0.0000: 0.5537,7.5222,10.0137,250,781,13,6,2,0.2552,0.023
G_mean: 0.0000: 0.5121,5.7124,14.059,198,934,61,6,52,0.5176,0.0758
G_mean: 0.5440: 0.3198,3.5679,15.2873,145,94,42,4,62,0.4028,0.091
G_mean: 0.6804: 0.0193,5.1363,10.5961,206,701,46,2,84,0.9001,0.0404
G_mean: 0.6222: 0.7562,4.1878,4.1434,251,408,75,2,71,0.1948,0.0559
G_mean: 0.9645: 0.8564,8.2785,16.4545,17,814,82,6,49,0.0682,0.0605
G_mean: 0.0000: 0.8063,4.5722,17.6452,291,716,17,9,23,0.0986,0.0125
G_mean: 0.8234: 0.2792,1.7747,5.6054,137,456,34,3,24,0.3672,0.0867
G_mean: 0.3068: 0.3911,4.741,3.4994,219,717,67,4,27,0.593,0.0781
G_mean: 0.8511: 0.9239,7.3969,16.9338,68,607,72,6,52,0.7721,0.0851
G_mean: 0.9197: 0.1954,9.8097,3.1003,112,934,81,3,79,0.812,0.0727
G_mean: 0.5959: 0.7527,7.8674,17.597,44,372,86,6,71,0.7158,0.0158
G_mean: 0.7898: 0.5584,7.1313,11.1055,74,934,60,10,65,0.6723,0.0057
G_mean: 0.5937: 0.3077,3.9976,16.9536,18,483,74,7,93,0.1009,0.0873
G_mean: 0.7331: 0.5478,8.1088,18.7211,120,615,68,3,34,0.5413,0.0203
G_mean: 0.0000: 0.2022,8.7379,17.8485,269,12,74,1,99,0.0423,0.0644
G_mean: 0.0000: 0.5293,2.3617,4.9859,235,794,96,4,48,0.3894,0.0413
G_mean: 0.4990: 0.4995,4.1768,15.8026,28,33,44,9,24,0.0061,0.0571
G_mean: 0.0076: 0.1913,5.7796,18.0098,176,401,90,7,46,0.6465,0.0402
G_mean: 0.0000: 0.3593,7.9162,15.3158,223,577,28,9,72,0.9097,0.0213
G_mean: 0.2001: 0.7734,7.3462,11.0271,106,684,5,2,32,0.512,0.0438
G_mean: 0.8511: 0.3326,9.6806,6.6967,120,435,60,4,15,0.1786,0.028
G_mean: 0.5420: 0.3936,3.1326,9.6565,57,77,69,10,28,0.0992,0.0844
G_mean: 0.8030: 0.4232,6.971,14.4399,38,845,19,4,41,0.3514,0.0977
G_mean: 0.0000: 0.8015,2.7172,12.8278,94,58,86,4,16,0.2552,0.0091
G_mean: 0.4001: 0.1025,1.8794,6.2176,155,542,1,9,39,0.1113,0.0076
G_mean: 0.5400: 0.8607,4.3586,18.3531,219,649,52,2,84,0.0604,0.0592
G_mean: 0.5521: 0.0132,8.6211,4.3253,24,31,86,6,91,0.5841,0.0932
G_mean: 0.7580: 0.9262,1.2625,4.0677,26,138,33,9,60,0.1363,0.0985
G_mean: 0.0000: 0.9687,8.8909,8.4287,235,935,50,9,57,0.804,0.0653
G_mean: 0.9692: 0.9625,6.4629,3.3056,25,928,10,9,17,0.6776,0.0999
G_mean: 0.0000: 0.3875,6.9567,4.9827,239,550,90,4,97,0.826,0.0915
G_mean: 0.6198: 0.8022,7.8833,12.9161,175,373,37,2,79,0.6454,0.0993
G_mean: 0.2610: 0.7509,5.6034,18.3871,251,613,70,2,78,0.5909,0.069
G_mean: 0.3729: 0.5048,4.9697,13.4425,213,685,6,1,1,0.2762,0.0384
G_mean: 0.9733: 0.6553,9.502,5.7459,103,789,40,8,56,0.4367,0.0136
G_mean: 0.5893: 0.2514,8.3796,12.9931,90,264,56,1,83,0.9718,0.0426
G_mean: 0.5422: 0.7597,6.6961,15.0024,192,342,46,7,74,0.9681,0.0204
G_mean: 0.0000: 0.4879,7.2032,16.1191,213,844,96,8,81,0.5305,0.0226
G_mean: 0.9613: 0.6121,8.7425,12.5803,59,783,37,9,31,0.0959,0.0949
G_mean: 0.0000: 0.8644,6.7057,4.6199,227,399,81,5,45,0.1969,0.0398
G_mean: 0.5473: 0.6779,9.6377,5.7848,217,76,47,7,76,0.098,0.0717
G_mean: 0.1519: 0.1912,7.742,16.1727,200,823,79,9,98,0.9392,0.0407
G_mean: 0.6866: 0.3471,4.5295,16.1734,278,657,79,2,67,0.8468,0.0038
G_mean: 0.7505: 0.662,3.0805,4.7909,177,901,65,6,23,0.8517,0.0284
G_mean: 0.8307: 0.7948,7.9314,8.9731,11,603,5,9,21,0.8181,0.0438
G_mean: 0.4469: 0.9856,1.2874,18.2624,198,55,39,4,28,0.1679,0.0543
G_mean: 0.5987: 0.0571,8.2269,13.1702,56,203,59,8,63,0.1086,0.0605
G_mean: 0.0000: 0.6652,6.9983,14.8999,125,222,39,9,12,0.961,0.0043
G_mean: 0.8373: 0.8777,7.0009,3.4954,166,455,75,3,37,0.6607,0.0573
G_mean: 0.0000: 0.4238,7.5222,10.0137,250,337,13,6,2,0.2552,0.083
G_mean: 0.1654: 0.4297,5.7124,14.059,198,419,61,6,52,0.5176,0.0758
G_mean: 0.5380: 0.5351,3.5679,15.2873,145,94,42,4,85,0.3242,0.091
G_mean: 0.3743: 0.9362,5.1363,10.5961,131,701,7,2,33,0.9001,0.0404
G_mean: 0.0162: 0.7562,4.789,4.1434,245,408,75,2,71,0.1948,0.0559
G_mean: 0.9614: 0.7718,8.2785,16.4545,17,814,82,6,44,0.0682,0.0184
G_mean: 0.9432: 0.567,4.8587,17.6452,77,716,17,9,23,0.0986,0.0125
G_mean: 0.7331: 0.2792,1.7747,5.6054,137,456,34,9,79,0.3672,0.0867
G_mean: 0.0000: 0.3911,3.3204,3.4994,219,717,67,7,27,0.593,0.0781
G_mean: 0.0000: 0.7966,7.3969,11.7423,194,607,29,6,52,0.7721,0.0851
G_mean: 0.6845: 0.1954,5.04,6.6012,112,934,81,3,79,0.812,0.0727
G_mean: 0.7994: 0.7527,7.8674,17.9033,44,627,86,6,71,0.7158,0.0158
G_mean: 0.0000: 0.5584,7.1313,11.1055,237,934,60,10,65,0.6723,0.0057
G_mean: 0.6144: 0.3077,3.9976,16.9536,18,483,68,7,93,0.1009,0.0828
G_mean: 0.4244: 0.5478,8.1088,18.7211,120,615,26,3,34,0.5413,0.0859
G_mean: 0.0000: 0.2022,8.7379,18.7452,269,12,74,1,99,0.6922,0.0644
G_mean: 0.1309: 0.5293,2.3617,4.9859,180,380,96,4,17,0.3894,0.0413
G_mean: 0.1410: 0.4995,4.1768,15.8026,89,33,98,9,24,0.5446,0.0571
G_mean: 0.5400: 0.3682,9.1288,18.0098,119,149,90,4,46,0.6465,0.0402
G_mean: 0.0000: 0.3593,9.513,15.3158,223,577,8,9,72,0.9097,0.0213
G_mean: 0.5706: 0.37,7.3462,11.0271,106,238,5,2,32,0.6314,0.0632
G_mean: 0.8538: 0.3326,9.6806,6.6967,120,435,60,4,15,0.1786,0.028
G_mean: 0.0000: 0.3936,3.1326,9.6565,57,591,69,10,28,0.0992,0.0844
G_mean: 0.8613: 0.4232,1.6608,5.2488,38,845,19,4,41,0.0943,0.0977
G_mean: 0.5727: 0.8015,2.7172,12.8278,94,120,86,4,16,0.0343,0.0091
G_mean: 0.5777: 0.1025,1.8794,6.2176,155,542,1,9,39,0.1113,0.0076
G_mean: 0.0000: 0.6052,4.3586,5.4021,219,649,52,8,88,0.0604,0.0592
Step: 0, max G_mean: 0.9818831325012134, hyperparameter: [0.6121140950975802, 8.742480166262519, 12.58034258159488, 40.671650071762315, 782.6858867547827, 4.671096494088924, 5.504334834102519, 31.25116943376957, 0.7244044373889229, 0.01629097252680942]
Round: 7, Step 1
G_mean: 0.9765: 0.9262,1.2625,4.0677,26,652,33,9,60,0.1363,0.0314
G_mean: 0.9968: 0.9625,6.4629,10.1146,25,928,10,9,17,0.6776,0.0026
G_mean: 0.6349: 0.8022,7.8833,12.9161,175,929,37,2,57,0.5181,0.0993
G_mean: 0.6354: 0.3662,8.1946,18.3871,56,613,9,2,56,0.5909,0.069
G_mean: 0.5706: 0.7147,6.6517,10.3475,103,141,67,8,56,0.4367,0.0136
G_mean: 0.5480: 0.2298,8.3796,16.752,158,326,56,2,83,0.9718,0.0426
G_mean: 0.8409: 0.7597,6.6961,10.63,192,342,46,7,74,0.9681,0.0112
G_mean: 0.5668: 0.6121,8.7425,12.5803,124,723,5,6,31,0.7244,0.0915
G_mean: 0.8693: 0.2135,1.0105,6.0864,278,657,60,2,67,0.5122,0.0318
G_mean: 0.7885: 0.662,6.2001,4.7909,177,443,32,6,36,0.0978,0.0287
G_mean: 0.9339: 0.0624,1.3142,15.6086,11,603,29,9,22,0.3922,0.0438
G_mean: 0.9306: 0.0571,8.2269,2.116,56,484,50,4,63,0.1086,0.0942
G_mean: 0.4229: 0.6652,6.9983,15.6596,125,511,36,4,9,0.961,0.012
G_mean: 0.5980: 0.8777,5.8089,12.6484,113,455,75,3,37,0.5033,0.0061
G_mean: 0.5618: 0.0193,6.4517,10.676,120,701,64,2,27,0.9001,0.0404
G_mean: 0.8924: 0.7562,4.1878,4.1434,178,901,69,2,71,0.1948,0.0559
G_mean: 0.9733: 0.8564,8.2785,9.9127,17,814,82,4,49,0.0682,0.0605
G_mean: 0.9357: 0.567,4.8587,1.9798,77,716,47,9,23,0.0986,0.0125
G_mean: 0.2064: 0.2792,3.3743,16.2506,233,456,34,8,20,0.2002,0.0867
G_mean: 0.9607: 0.3714,2.2106,16.9338,68,799,72,6,52,0.7721,0.0851
G_mean: 0.9051: 0.1954,5.1765,3.1003,112,934,81,3,79,0.812,0.0727
G_mean: 0.6957: 0.7527,7.8674,17.9033,44,627,86,3,71,0.7158,0.0903
G_mean: 0.9493: 0.5584,7.1313,17.9698,74,927,60,10,65,0.6723,0.0276
G_mean: 0.7329: 0.0057,3.9976,16.9536,18,483,17,7,93,0.1009,0.0828
G_mean: 0.6616: 0.5478,8.1088,18.7211,120,615,68,3,34,0.5413,0.0203
G_mean: 0.2703: 0.8618,7.3462,8.1309,285,238,5,2,84,0.6314,0.0632
G_mean: 0.9274: 0.4384,9.6806,6.6967,117,727,60,4,15,0.1786,0.028
G_mean: 0.9523: 0.3942,1.6608,14.2152,38,845,54,4,97,0.0943,0.0977
G_mean: 0.5642: 0.8015,5.2929,12.8278,94,120,86,3,35,0.0343,0.0201
G_mean: 0.6701: 0.1025,1.8794,6.2176,62,542,1,9,39,0.1884,0.0076
Step: 1, max G_mean: 0.996829700033152, hyperparameter: [0.962527430603966, 6.462910041114666, 10.114577085346344, 25.302994374162978, 927.6083372287825, 10.252387497946069, 8.815246554769722, 17.14841166343437, 0.6776072695843359, 0.0026156385475666743]
Round: 7, Step 2
G_mean: 0.9765: 0.9584,8.4951,4.0677,26,652,33,9,50,0.0564,0.0314
G_mean: 0.9521: 0.394,6.4629,10.1146,25,928,10,8,57,0.8799,0.0026
G_mean: 0.0000: 0.5591,8.1946,18.6932,251,856,70,7,78,0.5909,0.069
G_mean: 0.6212: 0.6553,3.3153,5.7459,103,341,40,8,56,0.5854,0.0136
G_mean: 0.5045: 0.3185,6.6961,10.63,51,342,58,7,36,0.9681,0.0112
G_mean: 0.9037: 0.6121,8.947,12.5803,120,783,71,2,16,0.7244,0.0163
G_mean: 0.0093: 0.2135,1.0105,16.5959,278,487,66,8,74,0.7675,0.0318
G_mean: 0.9645: 0.0624,1.3142,10.6742,24,603,67,9,22,0.051,0.0438
G_mean: 0.8899: 0.0571,8.2269,7.7064,56,484,50,4,63,0.666,0.0942
G_mean: 0.7122: 0.0546,3.6469,3.4954,113,455,75,8,37,0.7812,0.0061
G_mean: 0.0783: 0.0311,4.1878,12.4114,178,901,69,6,71,0.1948,0.0523
G_mean: 0.9883: 0.8564,3.686,9.9127,17,814,82,8,49,0.0682,0.0493
G_mean: 0.6067: 0.567,4.8587,17.6452,77,716,17,9,23,0.1758,0.0125
G_mean: 0.8483: 0.2549,4.3301,5.6054,137,456,63,3,24,0.3672,0.0867
G_mean: 0.6740: 0.3714,3.2518,16.9338,93,775,72,6,52,0.7721,0.0851
G_mean: 0.2226: 0.1954,9.8097,3.1003,112,577,81,3,79,0.812,0.0546
G_mean: 0.5812: 0.7527,7.8674,18.9323,44,627,86,6,71,0.7158,0.0598
G_mean: 0.6287: 0.5584,7.1313,17.9698,74,221,60,10,92,0.558,0.0276
G_mean: 0.9523: 0.3005,9.6806,6.6967,82,727,67,4,23,0.1786,0.028
G_mean: 0.7107: 0.0366,5.1143,7.6439,38,583,38,4,97,0.0943,0.0977
Step: 2, max G_mean: 0.996829700033152, hyperparameter: [0.962527430603966, 6.462910041114666, 10.114577085346344, 25.302994374162978, 927.6083372287825, 10.252387497946069, 8.815246554769722, 17.14841166343437, 0.6776072695843359, 0.0026156385475666743]
Round: 7, Step 3
G_mean: 0.9523: 0.3082,1.2625,4.0677,26,652,33,6,60,0.1363,0.0314
G_mean: 0.9883: 0.9625,6.9571,10.1146,25,928,55,9,79,0.6776,0.0316
G_mean: 0.9311: 0.6553,9.502,8.9252,15,789,40,8,3,0.4367,0.0379
G_mean: 0.9691: 0.6121,1.9046,13.5968,34,823,47,6,91,0.7244,0.0956
G_mean: 0.9275: 0.0624,1.3142,10.6742,24,603,43,9,22,0.051,0.0438
G_mean: 0.9490: 0.8564,3.686,9.9127,34,684,82,8,49,0.2706,0.0493
G_mean: 0.9551: 0.5138,2.2106,17.0204,66,799,72,6,52,0.7721,0.0449
G_mean: 0.9851: 0.1178,7.1313,9.399,74,927,60,10,65,0.2039,0.0293
G_mean: 0.9551: 0.2292,9.6806,11.7459,82,675,67,8,23,0.2699,0.028
G_mean: 0.9732: 0.3942,1.6608,14.2152,21,845,54,8,97,0.0943,0.0977
Step: 3, max G_mean: 0.996829700033152, hyperparameter: [0.962527430603966, 6.462910041114666, 10.114577085346344, 25.302994374162978, 927.6083372287825, 10.252387497946069, 8.815246554769722, 17.14841166343437, 0.6776072695843359, 0.0026156385475666743]
computational time: 2.5173283447222223 h
