Round: 6, Step 0
G_mean: 0.7352: 0.9074,2.156,7.7691,15,141,28,8,92,0.3969,0.0296
G_mean: 0.7382: 0.0493,1.9519,16.3741,127,258,15,8,81,0.4191,0.0449
G_mean: 0.8347: 0.6707,9.0035,6.2219,79,821,80,8,57,0.2091,0.0238
G_mean: 0.8535: 0.5832,9.5269,10.9511,17,744,51,9,17,0.2903,0.0256
G_mean: 0.0000: 0.4075,3.0985,3.699,282,751,59,6,42,0.6924,0.0894
G_mean: 0.7352: 0.965,5.6591,1.8349,158,268,12,7,35,0.3699,0.0448
G_mean: 0.0000: 0.7364,2.0447,1.4703,282,808,89,3,50,0.43,0.0852
G_mean: 0.0000: 0.8539,5.1545,5.0723,216,284,85,10,68,0.7907,0.0583
G_mean: 0.7027: 0.781,9.9083,15.2525,173,255,5,10,12,0.9634,0.0857
G_mean: 0.0000: 0.8819,7.321,11.7541,241,354,100,4,63,0.2666,0.0532
G_mean: 0.7446: 0.4268,4.4729,8.0538,216,954,98,2,43,0.96,0.0771
G_mean: 0.0000: 0.8709,3.3972,13.2871,137,873,20,7,9,0.0453,0.0776
G_mean: 0.0000: 0.885,6.1788,17.9741,253,934,98,6,16,0.5705,0.0917
G_mean: 0.0000: 0.9693,7.9488,12.8568,230,338,76,4,3,0.1459,0.094
G_mean: 0.7382: 0.4959,7.2281,7.9802,47,389,13,7,38,0.6723,0.0912
G_mean: 0.9104: 0.5342,1.9097,8.3222,136,751,8,10,76,0.1978,0.0328
G_mean: 0.7382: 0.9974,6.768,16.574,192,315,76,2,24,0.6199,0.0898
G_mean: 0.7446: 0.0594,9.9447,1.5547,79,909,97,3,8,0.8993,0.0634
G_mean: 0.9827: 0.093,7.1398,6.1941,83,892,24,6,80,0.0157,0.0708
G_mean: 0.7446: 0.2828,8.091,9.9401,161,662,32,8,64,0.3815,0.0953
G_mean: 0.9370: 0.2127,6.052,10.8749,215,948,23,3,97,0.1114,0.0363
G_mean: 0.7192: 0.4698,4.1151,12.5109,143,65,50,4,59,0.7215,0.0637
G_mean: 0.7382: 0.0049,9.5394,6.1632,248,315,87,6,99,0.7721,0.0218
G_mean: 0.2151: 0.7406,6.0862,19.3018,298,397,52,6,85,0.5365,0.0122
G_mean: 0.9309: 0.5048,8.1634,9.4396,120,798,35,7,45,0.5122,0.0893
G_mean: 0.1644: 0.4789,6.1692,5.0325,164,580,76,5,34,0.5571,0.099
G_mean: 0.0000: 0.3787,6.7938,4.5957,140,802,85,7,55,0.8913,0.0888
G_mean: 0.7446: 0.2085,5.1252,9.7417,53,573,96,5,42,0.8598,0.0258
G_mean: 0.9269: 0.4404,8.8427,2.7379,95,522,91,5,79,0.2395,0.056
Step: 0, max G_mean: 0.9826742698824047, hyperparameter: [0.09300704273961358, 7.139768903690728, 6.19408465316154, 82.9784723516767, 891.7069810975464, 24.32172734304921, 5.624970296730849, 80.20611633700665, 0.015727393191041425, 0.07081291586132854]
Round: 6, Step 1
G_mean: 0.7079: 0.8817,5.8076,9.1039,39,216,32,6,95,0.4588,0.0742
G_mean: 0.0000: 0.782,6.6249,11.8642,206,909,62,4,37,0.0525,0.0179
G_mean: 0.7446: 0.4421,4.3184,7.4792,90,777,3,5,40,0.1361,0.0159
G_mean: 0.8296: 0.1937,7.8247,10.2356,268,404,15,3,73,0.2202,0.0862
G_mean: 0.7317: 0.7737,4.0215,4.1786,102,674,3,5,60,0.0226,0.0929
G_mean: 0.7446: 0.9947,1.0008,3.283,147,273,64,4,89,0.7395,0.0925
G_mean: 0.7317: 0.6157,6.4584,14.1896,20,240,39,7,81,0.5244,0.084
G_mean: 0.7251: 0.6532,9.0765,13.1188,61,786,83,9,49,0.9171,0.0228
G_mean: 0.7446: 0.421,2.8574,3.3069,253,978,28,4,5,0.8665,0.0871
G_mean: 0.0000: 0.1805,2.1654,9.1926,179,601,5,1,31,0.5887,0.0119
G_mean: 0.7446: 0.8252,6.1207,12.3519,167,490,23,4,66,0.8968,0.0267
G_mean: 0.7907: 0.9971,9.3715,7.4749,144,275,76,4,68,0.1048,0.0718
G_mean: 0.7446: 0.2243,8.1224,11.0389,137,736,15,8,81,0.8065,0.0979
G_mean: 0.9739: 0.6707,9.0035,6.2219,79,821,80,8,57,0.2413,0.0238
G_mean: 0.7446: 0.5832,6.6609,4.2727,17,744,38,9,33,0.7606,0.0412
G_mean: 0.0000: 0.4889,3.0985,3.699,282,1013,8,1,42,0.6924,0.0221
G_mean: 0.7382: 0.9863,8.7839,1.8349,158,268,12,9,35,0.3699,0.0815
G_mean: 0.0000: 0.781,9.9083,13.8584,192,255,5,5,12,0.9634,0.0857
G_mean: 0.3159: 0.4268,3.8198,18.7157,216,954,98,2,43,0.4608,0.0771
G_mean: 0.7251: 0.4959,7.2281,4.9201,47,440,41,7,38,0.7705,0.0912
G_mean: 0.7142: 0.5342,1.9097,11.528,136,930,8,10,76,0.1978,0.0195
G_mean: 0.0446: 0.1682,1.6433,16.574,192,575,76,6,24,0.3038,0.0955
G_mean: 0.9382: 0.433,9.9447,8.2679,79,523,97,3,80,0.3727,0.0206
G_mean: 0.7446: 0.093,7.9044,7.866,108,574,24,6,80,0.0157,0.0708
G_mean: 0.7911: 0.2828,8.091,9.9401,64,662,41,8,64,0.3815,0.0953
G_mean: 0.0000: 0.2127,6.052,4.4727,215,948,23,7,97,0.1114,0.0363
G_mean: 0.7251: 0.0166,9.5394,6.1632,78,717,87,7,64,0.7721,0.0218
G_mean: 0.0000: 0.5048,8.1634,9.4396,120,798,35,7,16,0.5122,0.0893
G_mean: 0.7165: 0.2085,6.5967,9.5211,53,869,96,5,42,0.8598,0.0258
G_mean: 0.9332: 0.4404,8.8427,11.9167,95,749,91,6,79,0.2395,0.056
Step: 1, max G_mean: 0.9826742698824047, hyperparameter: [0.09300704273961358, 7.139768903690728, 6.19408465316154, 82.9784723516767, 891.7069810975464, 24.32172734304921, 5.624970296730849, 80.20611633700665, 0.015727393191041425, 0.07081291586132854]
Round: 6, Step 2
G_mean: 0.0000: 0.6934,7.8247,13.6145,117,761,64,6,73,0.2202,0.0862
G_mean: 0.7317: 0.144,8.459,3.3069,120,978,28,6,5,0.8665,0.0871
G_mean: 0.9242: 0.2587,9.1263,2.504,179,601,23,3,31,0.6092,0.0764
G_mean: 0.0000: 0.8252,6.1207,12.3519,167,590,23,7,66,0.9464,0.0267
G_mean: 0.0000: 0.1921,9.3715,7.4749,144,794,76,4,56,0.1048,0.0744
G_mean: 0.7446: 0.2243,8.1224,11.0389,137,882,15,8,80,0.8065,0.0979
G_mean: 0.7446: 0.6707,9.0035,6.2219,79,821,80,5,57,0.3636,0.0917
G_mean: 0.9445: 0.5832,9.5269,10.9511,39,744,51,9,17,0.2903,0.0625
G_mean: 0.8021: 0.781,8.6586,12.0786,192,255,5,10,12,0.9634,0.0857
G_mean: 0.0000: 0.4268,8.5059,3.4146,216,954,98,2,83,0.4608,0.0771
G_mean: 0.7759: 0.0851,1.9097,8.3222,136,751,8,10,13,0.1978,0.0328
G_mean: 0.7446: 0.9974,7.5153,16.3452,192,713,51,1,24,0.2462,0.0898
G_mean: 0.7382: 0.433,9.3331,8.2679,13,523,60,3,80,0.564,0.0743
G_mean: 0.7759: 0.1447,7.1398,5.5802,55,892,24,6,80,0.2192,0.0708
G_mean: 0.8667: 0.0898,7.8919,3.4998,64,724,41,8,64,0.3815,0.0953
G_mean: 0.7446: 0.2127,6.052,10.8749,215,948,23,3,75,0.1114,0.0363
G_mean: 0.7446: 0.0166,5.7398,10.0051,78,774,87,6,31,0.8827,0.0557
G_mean: 0.8861: 0.3703,8.1634,9.4396,111,798,35,5,52,0.5122,0.0657
G_mean: 0.7446: 0.2085,5.1252,5.8883,49,573,62,7,64,0.7033,0.0572
G_mean: 0.9623: 0.142,8.8427,11.9167,106,749,76,5,79,0.2395,0.056
Step: 2, max G_mean: 0.9826742698824047, hyperparameter: [0.09300704273961358, 7.139768903690728, 6.19408465316154, 82.9784723516767, 891.7069810975464, 24.32172734304921, 5.624970296730849, 80.20611633700665, 0.015727393191041425, 0.07081291586132854]
computational time: 1.6755627941666666 h
