Round: 0, Step 0
G_mean: 0.5556: 0.0193,7.2122,14.59,140,300,53,6,57,0.0223,0.0481
G_mean: 0.0000: 0.2659,9.8428,12.3518,285,658,95,8,47,0.8522,0.0909
G_mean: 0.9178: 0.0633,8.7497,16.4131,173,745,83,1,94,0.1001,0.0975
G_mean: 0.2450: 0.5045,6.7635,19.9684,56,780,82,4,21,0.8641,0.0471
G_mean: 0.5668: 0.8099,4.2183,16.3452,69,211,72,8,91,0.24,0.0214
G_mean: 0.7985: 0.2349,1.0776,17.3263,66,515,65,9,43,0.4704,0.0879
G_mean: 0.0000: 0.6391,9.6786,11.4013,222,625,57,3,90,0.7998,0.095
G_mean: 0.8555: 0.6547,6.2837,5.8611,91,664,49,4,60,0.6654,0.0309
G_mean: 0.0000: 0.9349,2.5177,14.6935,191,921,91,4,28,0.0419,0.0992
G_mean: 0.6032: 0.4801,6.8857,13.0707,126,934,93,2,4,0.8465,0.0883
G_mean: 0.1993: 0.6766,4.6984,6.7262,111,377,15,9,36,0.8449,0.0813
G_mean: 0.9582: 0.2977,5.7458,13.9433,63,884,25,4,45,0.1195,0.1
G_mean: 0.1915: 0.3046,5.5437,1.9443,197,532,28,3,60,0.4184,0.0726
G_mean: 0.5473: 0.1488,6.713,4.3746,230,54,30,9,62,0.5417,0.0295
G_mean: 0.0000: 0.3313,8.5554,12.3931,162,770,31,8,14,0.5121,0.0784
G_mean: 0.1976: 0.5979,2.2534,14.159,169,502,29,6,99,0.0191,0.0995
G_mean: 0.9490: 0.6848,4.8759,4.8524,73,865,81,9,14,0.3185,0.005
G_mean: 0.5440: 0.4595,1.75,7.9833,34,446,60,8,69,0.9683,0.0641
G_mean: 0.8459: 0.2074,2.7072,6.4477,53,484,30,4,41,0.276,0.0952
Step: 0, max G_mean: 0.981991060265897, hyperparameter: [0.8098779077911995, 9.809863612183655, 1.113135841458659, 68.59750744129391, 893.2248839296235, 71.79542258403954, 7.879241226044171, 90.74373067787947, 0.24001882473754, 0.021438600322993634]
Round: 0, Step 1
G_mean: 0.8797: 0.3303,1.0103,6.1006,162,501,20,3,44,0.5264,0.01
G_mean: 0.6593: 0.8932,8.2339,14.0469,89,555,57,3,28,0.1848,0.0529
G_mean: 0.5396: 0.1823,7.0283,6.3788,265,20,35,1,59,0.2435,0.0195
G_mean: 0.5120: 0.2294,8.6064,2.0265,36,198,67,1,1,0.0522,0.0347
G_mean: 0.8972: 0.2673,9.3568,11.7827,202,863,9,6,76,0.8702,0.0998
G_mean: 0.0000: 0.4558,8.3828,18.4715,286,843,43,1,44,0.6084,0.0219
G_mean: 0.6235: 0.9852,5.4911,12.5012,86,447,30,10,79,0.3361,0.0087
G_mean: 0.5685: 0.34,6.174,6.9371,92,146,66,2,9,0.7075,0.0242
G_mean: 0.5995: 0.0867,4.6962,12.7935,114,271,40,1,43,0.5248,0.085
G_mean: 0.0000: 0.9856,6.0385,5.9484,199,900,20,9,37,0.3372,0.0581
G_mean: 0.6022: 0.6888,7.6992,11.8496,77,260,12,2,61,0.1824,0.0793
G_mean: 0.8973: 0.2011,4.4312,12.6488,102,662,86,2,86,0.3491,0.0921
G_mean: 0.1096: 0.1752,5.5871,7.4449,209,312,65,7,10,0.1634,0.0338
G_mean: 0.7095: 0.0351,3.8138,11.1557,245,506,46,2,31,0.9906,0.0135
G_mean: 0.4300: 0.5577,3.5669,9.5185,174,840,43,3,24,0.6571,0.0997
G_mean: 0.9788: 0.237,1.7437,7.5464,47,703,80,7,87,0.6477,0.0999
G_mean: 0.5893: 0.0193,7.2122,14.8037,12,300,98,3,43,0.67,0.0587
G_mean: 0.9158: 0.3154,8.7497,16.4131,28,745,92,5,94,0.1001,0.0975
G_mean: 0.5987: 0.5045,6.7635,8.1533,11,894,82,4,21,0.8641,0.0983
G_mean: 0.0000: 0.1674,9.8099,1.1131,119,893,82,8,92,0.24,0.0447
G_mean: 0.9427: 0.3603,1.0776,17.3263,66,515,65,9,43,0.4704,0.0585
G_mean: 0.9401: 0.1685,7.4469,5.8611,116,664,43,4,60,0.6654,0.0309
G_mean: 0.6405: 0.4801,5.8602,10.0281,56,934,93,2,4,0.8465,0.0883
G_mean: 0.5400: 0.5304,4.6984,6.7262,111,72,15,9,36,0.8449,0.0813
G_mean: 0.0000: 0.1842,6.5302,13.9433,146,884,25,5,45,0.1195,0.0585
G_mean: 0.0793: 0.5069,4.0659,4.3746,230,648,29,7,62,0.8448,0.0638
G_mean: 0.9581: 0.4082,2.3548,15.7377,162,770,31,8,61,0.5121,0.0147
G_mean: 0.9614: 0.6848,4.8759,4.8524,73,865,81,9,14,0.3185,0.005
G_mean: 0.6128: 0.028,8.6999,7.9833,34,293,60,8,52,0.9683,0.0641
G_mean: 0.9067: 0.6581,2.7072,9.1269,53,484,30,3,74,0.376,0.0952
Step: 1, max G_mean: 0.981991060265897, hyperparameter: [0.8098779077911995, 9.809863612183655, 1.113135841458659, 68.59750744129391, 893.2248839296235, 71.79542258403954, 7.879241226044171, 90.74373067787947, 0.24001882473754, 0.021438600322993634]
Round: 0, Step 2
G_mean: 0.8753: 0.3303,1.2901,6.1006,145,501,88,3,44,0.176,0.01
G_mean: 0.7778: 0.262,8.2339,19.0845,89,555,57,3,15,0.1848,0.0529
G_mean: 0.6268: 0.2294,8.6064,2.0265,195,752,67,1,75,0.0522,0.0035
G_mean: 0.9244: 0.3434,9.3568,11.7827,247,863,9,4,76,0.6188,0.0323
G_mean: 0.8874: 0.4558,8.3828,18.4715,36,843,43,1,44,0.6084,0.0813
G_mean: 0.9576: 0.9852,8.7757,7.8988,86,521,30,6,79,0.3361,0.0087
G_mean: 0.9614: 0.1766,6.0385,7.3108,199,900,9,3,37,0.4548,0.0406
G_mean: 0.9337: 0.3678,6.6253,12.8161,40,863,19,5,86,0.3491,0.0821
G_mean: 0.8000: 0.4515,5.2377,14.8638,209,304,65,7,10,0.1634,0.0338
G_mean: 0.0000: 0.0351,3.8138,16.4523,245,82,46,2,11,0.9906,0.0032
G_mean: 0.9086: 0.237,9.5938,7.5464,47,703,80,7,28,0.6477,0.0999
G_mean: 0.5791: 0.0633,2.5231,16.4131,120,330,83,1,94,0.5203,0.0975
G_mean: 0.9306: 0.8099,9.8099,8.7088,69,715,51,8,91,0.7451,0.0546
G_mean: 0.6048: 0.2016,1.0776,17.3263,66,515,65,8,57,0.4704,0.0585
G_mean: 0.1154: 0.2313,7.4469,17.2872,116,664,29,7,66,0.6654,0.0309
G_mean: 0.5577: 0.4801,5.8602,10.0281,56,784,93,2,4,0.8465,0.0883
G_mean: 0.0000: 0.2977,6.5302,13.9433,242,884,25,5,45,0.1195,0.1
G_mean: 0.0000: 0.4082,2.3548,12.3931,89,568,31,8,61,0.9081,0.0784
G_mean: 0.8211: 0.6848,4.8759,17.0838,73,865,81,9,68,0.3185,0.059
G_mean: 0.9121: 0.2074,2.7072,6.4477,53,731,30,2,41,0.5777,0.0393
Step: 2, max G_mean: 0.981991060265897, hyperparameter: [0.8098779077911995, 9.809863612183655, 1.113135841458659, 68.59750744129391, 893.2248839296235, 71.79542258403954, 7.879241226044171, 90.74373067787947, 0.24001882473754, 0.021438600322993634]
computational time: 1.3822889069444444 h
